C:\Users\Ivy Bishnu\OneDrive\Desktop\IMG\center_2022_01_24_10_01_56_712.jpg, C:\Users\Ivy Bishnu\OneDrive\Desktop\IMG\left_2022_01_24_10_01_56_712.jpg, C:\Users\Ivy Bishnu\OneDrive\Desktop\IMG\right_2022_01_24_10_01_56_712.jpg,0,0,0,8.06E-05
C:\Users\Ivy Bishnu\OneDrive\Desktop\IMG\center_2022_01_24_10_01_56_814.jpg, C:\Users\Ivy Bishnu\OneDrive\Desktop\IMG\left_2022_01_24_10_01_56_814.jpg, C:\Users\Ivy Bishnu\OneDrive\Desktop\IMG\right_2022_01_24_10_01_56_814.jpg,0,0,0,5.44E-05
C:\Users\Ivy Bishnu\OneDrive\Desktop\IMG\center_2022_01_24_10_01_56_921.jpg, C:\Users\Ivy Bishnu\OneDrive\Desktop\IMG\left_2022_01_24_10_01_56_921.jpg, C:\Users\Ivy Bishnu\OneDrive\Desktop\IMG\right_2022_01_24_10_01_56_921.jpg,0,0,0,4.61E-05
C:\Users\Ivy Bishnu\OneDrive\Desktop\IMG\center_2022_01_24_10_01_57_024.jpg, C:\Users\Ivy Bishnu\OneDrive\Desktop\IMG\left_2022_01_24_10_01_57_024.jpg, C:\Users\Ivy Bishnu\OneDrive\Desktop\IMG\right_2022_01_24_10_01_57_024.jpg,0,0,0,3.84E-05
C:\Users\Ivy Bishnu\OneDrive\Desktop\IMG\center_2022_01_24_10_01_57_130.jpg, C:\Users\Ivy Bishnu\OneDrive\Desktop\IMG\left_2022_01_24_10_01_57_130.jpg, C:\Users\Ivy Bishnu\OneDrive\Desktop\IMG\right_2022_01_24_10_01_57_130.jpg,0,0,0,5.29E-05
C:\Users\Ivy Bishnu\OneDrive\Desktop\IMG\center_2022_01_24_10_01_57_233.jpg, C:\Users\Ivy Bishnu\OneDrive\Desktop\IMG\left_2022_01_24_10_01_57_233.jpg, C:\Users\Ivy Bishnu\OneDrive\Desktop\IMG\right_2022_01_24_10_01_57_233.jpg,0,0,0,5.79E-05
C:\Users\Ivy Bishnu\OneDrive\Desktop\IMG\center_2022_01_24_10_01_57_335.jpg, C:\Users\Ivy Bishnu\OneDrive\Desktop\IMG\left_2022_01_24_10_01_57_335.jpg, C:\Users\Ivy Bishnu\OneDrive\Desktop\IMG\right_2022_01_24_10_01_57_335.jpg,0,0,0,5.67E-05
C:\Users\Ivy Bishnu\OneDrive\Desktop\IMG\center_2022_01_24_10_01_57_439.jpg, C:\Users\Ivy Bishnu\OneDrive\Desktop\IMG\left_2022_01_24_10_01_57_439.jpg, C:\Users\Ivy Bishnu\OneDrive\Desktop\IMG\right_2022_01_24_10_01_57_439.jpg,0,0,0,9.07E-05
C:\Users\Ivy Bishnu\OneDrive\Desktop\IMG\center_2022_01_24_10_01_57_540.jpg, C:\Users\Ivy Bishnu\OneDrive\Desktop\IMG\left_2022_01_24_10_01_57_540.jpg, C:\Users\Ivy Bishnu\OneDrive\Desktop\IMG\right_2022_01_24_10_01_57_540.jpg,0,0,0,6.32E-05
C:\Users\Ivy Bishnu\OneDrive\Desktop\IMG\center_2022_01_24_10_01_57_643.jpg, C:\Users\Ivy Bishnu\OneDrive\Desktop\IMG\left_2022_01_24_10_01_57_643.jpg, C:\Users\Ivy Bishnu\OneDrive\Desktop\IMG\right_2022_01_24_10_01_57_643.jpg,0,0,0,3.77E-05
C:\Users\Ivy Bishnu\OneDrive\Desktop\IMG\center_2022_01_24_10_01_57_745.jpg, C:\Users\Ivy Bishnu\OneDrive\Desktop\IMG\left_2022_01_24_10_01_57_745.jpg, C:\Users\Ivy Bishnu\OneDrive\Desktop\IMG\right_2022_01_24_10_01_57_745.jpg,0,0,0,4.48E-05
C:\Users\Ivy Bishnu\OneDrive\Desktop\IMG\center_2022_01_24_10_01_57_847.jpg, C:\Users\Ivy Bishnu\OneDrive\Desktop\IMG\left_2022_01_24_10_01_57_847.jpg, C:\Users\Ivy Bishnu\OneDrive\Desktop\IMG\right_2022_01_24_10_01_57_847.jpg,0,0,0,9.60E-05
C:\Users\Ivy Bishnu\OneDrive\Desktop\IMG\center_2022_01_24_10_01_57_954.jpg, C:\Users\Ivy Bishnu\OneDrive\Desktop\IMG\left_2022_01_24_10_01_57_954.jpg, C:\Users\Ivy Bishnu\OneDrive\Desktop\IMG\right_2022_01_24_10_01_57_954.jpg,0,0,0,6.51E-05
C:\Users\Ivy Bishnu\OneDrive\Desktop\IMG\center_2022_01_24_10_01_58_056.jpg, C:\Users\Ivy Bishnu\OneDrive\Desktop\IMG\left_2022_01_24_10_01_58_056.jpg, C:\Users\Ivy Bishnu\OneDrive\Desktop\IMG\right_2022_01_24_10_01_58_056.jpg,0,0,0,6.18E-05
C:\Users\Ivy Bishnu\OneDrive\Desktop\IMG\center_2022_01_24_10_01_58_161.jpg, C:\Users\Ivy Bishnu\OneDrive\Desktop\IMG\left_2022_01_24_10_01_58_161.jpg, C:\Users\Ivy Bishnu\OneDrive\Desktop\IMG\right_2022_01_24_10_01_58_161.jpg,0,0,0,3.76E-05
C:\Users\Ivy Bishnu\OneDrive\Desktop\IMG\center_2022_01_24_10_01_58_262.jpg, C:\Users\Ivy Bishnu\OneDrive\Desktop\IMG\left_2022_01_24_10_01_58_262.jpg, C:\Users\Ivy Bishnu\OneDrive\Desktop\IMG\right_2022_01_24_10_01_58_262.jpg,0,0,0,6.61E-05
C:\Users\Ivy Bishnu\OneDrive\Desktop\IMG\center_2022_01_24_10_01_58_368.jpg, C:\Users\Ivy Bishnu\OneDrive\Desktop\IMG\left_2022_01_24_10_01_58_368.jpg, C:\Users\Ivy Bishnu\OneDrive\Desktop\IMG\right_2022_01_24_10_01_58_368.jpg,0,0,0,4.12E-05
C:\Users\Ivy Bishnu\OneDrive\Desktop\IMG\center_2022_01_24_10_01_58_472.jpg, C:\Users\Ivy Bishnu\OneDrive\Desktop\IMG\left_2022_01_24_10_01_58_472.jpg, C:\Users\Ivy Bishnu\OneDrive\Desktop\IMG\right_2022_01_24_10_01_58_472.jpg,0,0,0,4.45E-05
C:\Users\Ivy Bishnu\OneDrive\Desktop\IMG\center_2022_01_24_10_01_58_572.jpg, C:\Users\Ivy Bishnu\OneDrive\Desktop\IMG\left_2022_01_24_10_01_58_572.jpg, C:\Users\Ivy Bishnu\OneDrive\Desktop\IMG\right_2022_01_24_10_01_58_572.jpg,0,0,0,6.57E-05
C:\Users\Ivy Bishnu\OneDrive\Desktop\IMG\center_2022_01_24_10_01_58_674.jpg, C:\Users\Ivy Bishnu\OneDrive\Desktop\IMG\left_2022_01_24_10_01_58_674.jpg, C:\Users\Ivy Bishnu\OneDrive\Desktop\IMG\right_2022_01_24_10_01_58_674.jpg,0,0,0,5.89E-05
C:\Users\Ivy Bishnu\OneDrive\Desktop\IMG\center_2022_01_24_10_01_58_777.jpg, C:\Users\Ivy Bishnu\OneDrive\Desktop\IMG\left_2022_01_24_10_01_58_777.jpg, C:\Users\Ivy Bishnu\OneDrive\Desktop\IMG\right_2022_01_24_10_01_58_777.jpg,0,0,0,7.25E-05
C:\Users\Ivy Bishnu\OneDrive\Desktop\IMG\center_2022_01_24_10_01_58_878.jpg, C:\Users\Ivy Bishnu\OneDrive\Desktop\IMG\left_2022_01_24_10_01_58_878.jpg, C:\Users\Ivy Bishnu\OneDrive\Desktop\IMG\right_2022_01_24_10_01_58_878.jpg,0,0,0,5.58E-05
C:\Users\Ivy Bishnu\OneDrive\Desktop\IMG\center_2022_01_24_10_01_58_981.jpg, C:\Users\Ivy Bishnu\OneDrive\Desktop\IMG\left_2022_01_24_10_01_58_981.jpg, C:\Users\Ivy Bishnu\OneDrive\Desktop\IMG\right_2022_01_24_10_01_58_981.jpg,0,0,0,3.87E-05
C:\Users\Ivy Bishnu\OneDrive\Desktop\IMG\center_2022_01_24_10_01_59_082.jpg, C:\Users\Ivy Bishnu\OneDrive\Desktop\IMG\left_2022_01_24_10_01_59_082.jpg, C:\Users\Ivy Bishnu\OneDrive\Desktop\IMG\right_2022_01_24_10_01_59_082.jpg,0,0,0,9.67E-05
C:\Users\Ivy Bishnu\OneDrive\Desktop\IMG\center_2022_01_24_10_01_59_189.jpg, C:\Users\Ivy Bishnu\OneDrive\Desktop\IMG\left_2022_01_24_10_01_59_189.jpg, C:\Users\Ivy Bishnu\OneDrive\Desktop\IMG\right_2022_01_24_10_01_59_189.jpg,0,0,0,3.88E-05
C:\Users\Ivy Bishnu\OneDrive\Desktop\IMG\center_2022_01_24_10_01_59_294.jpg, C:\Users\Ivy Bishnu\OneDrive\Desktop\IMG\left_2022_01_24_10_01_59_294.jpg, C:\Users\Ivy Bishnu\OneDrive\Desktop\IMG\right_2022_01_24_10_01_59_294.jpg,0,0,0,4.66E-05
C:\Users\Ivy Bishnu\OneDrive\Desktop\IMG\center_2022_01_24_10_01_59_398.jpg, C:\Users\Ivy Bishnu\OneDrive\Desktop\IMG\left_2022_01_24_10_01_59_398.jpg, C:\Users\Ivy Bishnu\OneDrive\Desktop\IMG\right_2022_01_24_10_01_59_398.jpg,0,0,0,4.14E-05
C:\Users\Ivy Bishnu\OneDrive\Desktop\IMG\center_2022_01_24_10_01_59_502.jpg, C:\Users\Ivy Bishnu\OneDrive\Desktop\IMG\left_2022_01_24_10_01_59_502.jpg, C:\Users\Ivy Bishnu\OneDrive\Desktop\IMG\right_2022_01_24_10_01_59_502.jpg,0,0,0,5.62E-05
C:\Users\Ivy Bishnu\OneDrive\Desktop\IMG\center_2022_01_24_10_01_59_605.jpg, C:\Users\Ivy Bishnu\OneDrive\Desktop\IMG\left_2022_01_24_10_01_59_605.jpg, C:\Users\Ivy Bishnu\OneDrive\Desktop\IMG\right_2022_01_24_10_01_59_605.jpg,0,0,0,6.20E-05
C:\Users\Ivy Bishnu\OneDrive\Desktop\IMG\center_2022_01_24_10_01_59_706.jpg, C:\Users\Ivy Bishnu\OneDrive\Desktop\IMG\left_2022_01_24_10_01_59_706.jpg, C:\Users\Ivy Bishnu\OneDrive\Desktop\IMG\right_2022_01_24_10_01_59_706.jpg,0,0,0,3.95E-05
C:\Users\Ivy Bishnu\OneDrive\Desktop\IMG\center_2022_01_24_10_01_59_811.jpg, C:\Users\Ivy Bishnu\OneDrive\Desktop\IMG\left_2022_01_24_10_01_59_811.jpg, C:\Users\Ivy Bishnu\OneDrive\Desktop\IMG\right_2022_01_24_10_01_59_811.jpg,0,0,0,6.72E-05
C:\Users\Ivy Bishnu\OneDrive\Desktop\IMG\center_2022_01_24_10_01_59_916.jpg, C:\Users\Ivy Bishnu\OneDrive\Desktop\IMG\left_2022_01_24_10_01_59_916.jpg, C:\Users\Ivy Bishnu\OneDrive\Desktop\IMG\right_2022_01_24_10_01_59_916.jpg,0,0,0,3.84E-05
C:\Users\Ivy Bishnu\OneDrive\Desktop\IMG\center_2022_01_24_10_02_00_017.jpg, C:\Users\Ivy Bishnu\OneDrive\Desktop\IMG\left_2022_01_24_10_02_00_017.jpg, C:\Users\Ivy Bishnu\OneDrive\Desktop\IMG\right_2022_01_24_10_02_00_017.jpg,0,0,0,4.35E-05
C:\Users\Ivy Bishnu\OneDrive\Desktop\IMG\center_2022_01_24_10_02_00_120.jpg, C:\Users\Ivy Bishnu\OneDrive\Desktop\IMG\left_2022_01_24_10_02_00_120.jpg, C:\Users\Ivy Bishnu\OneDrive\Desktop\IMG\right_2022_01_24_10_02_00_120.jpg,0,0,0,3.78E-05
C:\Users\Ivy Bishnu\OneDrive\Desktop\IMG\center_2022_01_24_10_02_00_226.jpg, C:\Users\Ivy Bishnu\OneDrive\Desktop\IMG\left_2022_01_24_10_02_00_226.jpg, C:\Users\Ivy Bishnu\OneDrive\Desktop\IMG\right_2022_01_24_10_02_00_226.jpg,0,0,0,6.09E-05
C:\Users\Ivy Bishnu\OneDrive\Desktop\IMG\center_2022_01_24_10_02_00_326.jpg, C:\Users\Ivy Bishnu\OneDrive\Desktop\IMG\left_2022_01_24_10_02_00_326.jpg, C:\Users\Ivy Bishnu\OneDrive\Desktop\IMG\right_2022_01_24_10_02_00_326.jpg,0,0,0,3.85E-05
C:\Users\Ivy Bishnu\OneDrive\Desktop\IMG\center_2022_01_24_10_02_00_433.jpg, C:\Users\Ivy Bishnu\OneDrive\Desktop\IMG\left_2022_01_24_10_02_00_433.jpg, C:\Users\Ivy Bishnu\OneDrive\Desktop\IMG\right_2022_01_24_10_02_00_433.jpg,0,0,0,4.43E-05
C:\Users\Ivy Bishnu\OneDrive\Desktop\IMG\center_2022_01_24_10_02_00_534.jpg, C:\Users\Ivy Bishnu\OneDrive\Desktop\IMG\left_2022_01_24_10_02_00_534.jpg, C:\Users\Ivy Bishnu\OneDrive\Desktop\IMG\right_2022_01_24_10_02_00_534.jpg,0,0,0,4.37E-05
C:\Users\Ivy Bishnu\OneDrive\Desktop\IMG\center_2022_01_24_10_02_00_634.jpg, C:\Users\Ivy Bishnu\OneDrive\Desktop\IMG\left_2022_01_24_10_02_00_634.jpg, C:\Users\Ivy Bishnu\OneDrive\Desktop\IMG\right_2022_01_24_10_02_00_634.jpg,0,0,0,6.04E-05
